"v021","v022","mort_adulte","age_ref","sexe_fratrie","v190","v024","v025","v106","v501","poids"
141,9,0,40,2,1,5,2,1,1,0.748941
141,9,0,38,2,1,5,2,1,1,0.748941
141,9,0,35,1,1,5,2,1,1,0.748941
141,9,0,33,1,1,5,2,1,1,0.748941
141,9,0,31,2,1,5,2,1,1,0.748941
141,9,0,29,2,1,5,2,1,1,0.748941
141,9,0,27,2,1,5,2,1,1,0.748941
141,9,0,22,2,1,5,2,1,1,0.748941
141,9,0,40,2,1,5,2,0,1,0.748941
141,9,0,36,1,1,5,2,0,1,0.748941
141,9,0,32,1,1,5,2,0,1,0.748941
141,9,0,29,1,1,5,2,0,1,0.748941
141,9,0,26,1,1,5,2,0,1,0.748941
141,9,0,21,2,1,5,2,0,1,0.748941
141,9,0,18,1,1,5,2,0,1,0.748941
141,9,0,43,1,2,5,2,1,1,0.748941
141,9,0,40,2,2,5,2,0,1,0.748941
141,9,0,38,2,2,5,2,0,1,0.748941
141,9,0,36,2,2,5,2,0,1,0.748941
141,9,0,34,2,2,5,2,0,1,0.748941
141,9,0,32,2,2,5,2,0,1,0.748941
141,9,0,26,2,2,5,2,0,1,0.748941
141,9,0,24,2,2,5,2,0,1,0.748941
141,9,0,22,1,2,5,2,0,1,0.748941
141,9,0,32,1,2,5,2,0,1,0.748941
141,9,0,28,1,2,5,2,0,1,0.748941
141,9,0,26,1,2,5,2,0,1,0.748941
141,9,0,24,1,2,5,2,0,1,0.748941
141,9,0,22,2,2,5,2,0,1,0.748941
141,9,0,20,2,2,5,2,0,1,0.748941
141,9,0,18,2,2,5,2,0,1,0.748941
141,9,0,16,1,2,5,2,0,1,0.748941
141,9,0,18,2,2,5,2,1,0,0.748941
141,9,0,16,1,2,5,2,2,0,0.748941
141,9,0,22,2,1,5,2,1,1,0.748941
141,9,0,19,1,1,5,2,1,1,0.748941
141,9,0,15,1,1,5,2,1,1,0.748941
141,9,0,33,1,2,5,2,1,1,0.748941
141,9,0,31,2,2,5,2,1,1,0.748941
141,9,0,27,2,2,5,2,1,1,0.748941
141,9,0,25,2,2,5,2,1,1,0.748941
141,9,0,23,2,2,5,2,1,1,0.748941
141,9,0,40,1,2,5,2,0,1,0.748941
141,9,0,38,1,2,5,2,0,1,0.748941
141,9,0,36,1,2,5,2,0,1,0.748941
141,9,0,34,1,2,5,2,0,1,0.748941
141,9,0,31,2,2,5,2,0,1,0.748941
141,9,0,21,1,2,5,2,0,1,0.748941
141,9,0,18,1,2,5,2,0,1,0.748941
141,9,0,26,1,2,5,2,0,1,0.748941
141,9,0,24,2,2,5,2,0,1,0.748941
141,9,0,20,2,2,5,2,0,1,0.748941
141,9,0,39,2,2,5,2,0,1,0.748941
141,9,0,37,1,2,5,2,0,1,0.748941
141,9,0,35,2,2,5,2,0,1,0.748941
141,9,0,29,1,2,5,2,0,1,0.748941
141,9,0,25,1,2,5,2,0,1,0.748941
141,9,0,43,1,2,5,2,0,1,0.748941
141,9,0,41,2,2,5,2,0,1,0.748941
141,9,0,39,2,2,5,2,0,1,0.748941
141,9,0,35,1,2,5,2,0,1,0.748941
141,9,0,15,2,2,5,2,0,1,0.748941
141,9,0,44,1,1,5,2,0,1,0.748941
141,9,0,42,2,1,5,2,0,1,0.748941
141,9,0,20,1,1,5,2,1,0,0.748941
141,9,0,24,1,2,5,2,0,1,0.748941
141,9,0,22,2,2,5,2,0,1,0.748941
141,9,0,18,2,2,5,2,0,1,0.748941
141,9,0,16,1,2,5,2,0,1,0.748941
141,9,0,30,1,1,5,2,1,1,0.748941
141,9,1,20,2,1,5,2,1,1,0.748941
141,9,1,16,1,1,5,2,1,1,0.748941
141,9,0,44,1,1,5,2,0,1,0.748941
141,9,0,42,1,1,5,2,0,1,0.748941
141,9,0,40,2,1,5,2,0,1,0.748941
141,9,1,35,1,1,5,2,0,1,0.748941
141,9,0,31,2,1,5,2,0,1,0.748941
141,9,0,29,2,1,5,2,0,1,0.748941
141,9,0,27,2,1,5,2,0,1,0.748941
141,9,0,25,2,1,5,2,0,1,0.748941
141,9,0,23,1,1,5,2,0,1,0.748941
141,9,0,19,2,1,5,2,0,5,0.748941
141,9,0,17,2,1,5,2,0,5,0.748941
141,9,0,15,2,1,5,2,0,5,0.748941
141,9,0,25,1,2,5,2,2,1,0.748941
141,9,0,23,2,2,5,2,2,1,0.748941
141,9,0,21,2,2,5,2,2,1,0.748941
141,9,0,19,2,2,5,2,2,1,0.748941
141,9,0,16,1,2,5,2,2,1,0.748941
141,9,0,30,2,2,5,2,2,1,0.748941
141,9,0,28,1,2,5,2,2,1,0.748941
141,9,0,19,2,2,5,2,2,1,0.748941
141,9,0,33,2,2,5,2,0,1,0.748941
141,9,0,27,2,2,5,2,0,1,0.748941
141,9,0,25,1,2,5,2,0,1,0.748941
141,9,0,23,2,2,5,2,0,1,0.748941
141,9,0,53,2,3,5,2,0,1,0.748941
141,9,0,51,1,3,5,2,0,1,0.748941
141,9,0,49,2,3,5,2,0,1,0.748941
141,9,1,41,1,3,5,2,0,1,0.748941
141,9,0,45,1,3,5,2,0,1,0.748941
141,9,0,45,1,3,5,2,0,1,0.748941
141,9,0,16,1,3,5,2,0,0,0.748941
141,9,1,35,2,3,5,2,1,1,0.748941
141,9,0,35,1,3,5,2,1,1,0.748941
141,9,0,33,1,3,5,2,1,1,0.748941
141,9,1,45,1,1,5,2,0,1,0.748941
141,9,0,40,1,1,5,2,0,1,0.748941
141,9,0,24,1,1,5,2,1,0,0.748941
141,9,0,22,1,1,5,2,1,0,0.748941
141,9,0,17,2,1,5,2,1,0,0.748941
141,9,0,15,1,1,5,2,1,0,0.748941
141,9,0,24,1,1,5,2,0,0,0.748941
141,9,0,22,1,1,5,2,0,0,0.748941
141,9,0,22,2,1,5,2,0,0,0.748941
141,9,0,15,1,1,5,2,0,0,0.748941
141,9,0,30,1,1,5,2,1,1,0.748941
141,9,0,27,2,1,5,2,1,1,0.748941
141,9,0,25,2,1,5,2,1,1,0.748941
141,9,0,22,1,1,5,2,1,1,0.748941
141,9,0,20,1,1,5,2,1,1,0.748941
141,9,0,17,1,1,5,2,1,1,0.748941
141,9,0,15,2,1,5,2,1,1,0.748941
141,9,0,46,1,2,5,2,0,1,0.748941
141,9,0,42,1,2,5,2,0,1,0.748941
141,9,0,38,2,2,5,2,0,1,0.748941
141,9,0,31,2,2,5,2,0,1,0.748941
141,9,1,24,1,2,5,2,0,1,0.748941
141,9,0,15,2,2,5,2,0,4,0.748941
141,9,0,17,2,2,5,2,0,0,0.748941
141,9,0,49,1,2,5,2,0,1,0.748941
141,9,0,47,2,2,5,2,0,1,0.748941
141,9,0,45,1,2,5,2,0,1,0.748941
141,9,0,42,2,2,5,2,0,1,0.748941
141,9,0,34,1,2,5,2,0,1,0.748941
141,9,0,31,1,2,5,2,0,1,0.748941
141,9,0,15,1,2,5,2,0,4,0.748941
141,9,0,46,2,2,5,2,1,1,0.748941
141,9,0,44,2,2,5,2,1,1,0.748941
141,9,0,42,2,2,5,2,1,1,0.748941
141,9,1,36,2,2,5,2,1,1,0.748941
141,9,0,38,2,2,5,2,1,1,0.748941
141,9,0,35,2,2,5,2,1,1,0.748941
141,9,0,33,2,2,5,2,1,1,0.748941
141,9,0,28,1,2,5,2,1,1,0.748941
141,9,0,27,2,2,5,2,1,1,0.748941
141,9,0,27,2,2,5,2,0,1,0.748941
141,9,0,24,1,2,5,2,0,1,0.748941
141,9,0,21,1,2,5,2,0,1,0.748941
141,9,0,18,2,2,5,2,0,1,0.748941
141,9,0,15,2,2,5,2,0,1,0.748941
141,9,0,38,2,2,5,2,0,1,0.748941
141,9,0,36,1,2,5,2,0,1,0.748941
141,9,0,30,2,2,5,2,0,1,0.748941
141,9,0,28,1,2,5,2,0,1,0.748941
141,9,0,26,2,2,5,2,0,1,0.748941
141,9,0,21,2,2,5,2,0,1,0.748941
141,9,0,17,1,2,5,2,0,1,0.748941
141,9,0,24,2,2,5,2,1,1,0.748941
141,9,0,22,1,2,5,2,1,1,0.748941
141,9,0,20,1,2,5,2,1,1,0.748941
141,9,0,18,1,2,5,2,1,1,0.748941
141,9,0,16,1,2,5,2,1,1,0.748941
141,9,0,30,2,2,5,2,0,1,0.748941
141,9,0,32,2,2,5,2,0,1,0.748941
141,9,0,30,1,2,5,2,0,1,0.748941
141,9,0,28,1,2,5,2,0,1,0.748941
141,9,0,26,1,2,5,2,0,1,0.748941
141,9,0,22,2,2,5,2,0,1,0.748941
141,9,0,30,2,2,5,2,0,1,0.748941
141,9,0,28,1,2,5,2,0,1,0.748941
141,9,0,26,2,2,5,2,0,1,0.748941
141,9,0,24,2,2,5,2,0,1,0.748941
141,9,0,22,1,2,5,2,0,1,0.748941
141,9,0,18,2,2,5,2,0,1,0.748941
141,9,0,40,2,2,5,2,1,1,0.748941
141,9,0,37,2,2,5,2,1,1,0.748941
141,9,0,32,2,2,5,2,1,1,0.748941
141,9,0,26,1,2,5,2,1,1,0.748941
141,9,0,23,1,2,5,2,1,1,0.748941
141,9,0,21,1,2,5,2,1,1,0.748941
141,9,0,19,2,2,5,2,1,1,0.748941
141,9,0,17,2,2,5,2,1,1,0.748941
141,9,0,35,1,1,5,2,0,1,0.748941
141,9,0,34,1,1,5,2,0,1,0.748941
141,9,0,33,2,1,5,2,0,1,0.748941
141,9,0,30,1,1,5,2,0,1,0.748941
141,9,0,25,1,1,5,2,0,1,0.748941
141,9,0,23,1,1,5,2,0,1,0.748941
141,9,0,20,2,1,5,2,0,1,0.748941
141,9,0,20,1,1,5,2,2,2,0.748941
141,9,0,18,2,1,5,2,2,2,0.748941
141,9,0,16,2,1,5,2,2,2,0.748941
143,12,0,41,1,4,7,1,0,1,0.772206
143,12,0,39,2,4,7,1,0,1,0.772206
143,12,0,37,1,4,7,1,0,1,0.772206
143,12,0,35,2,4,7,1,0,1,0.772206
143,12,1,26,2,4,7,1,0,1,0.772206
143,12,0,31,2,4,7,1,0,1,0.772206
143,12,0,30,2,4,7,1,0,1,0.772206
143,12,0,28,1,4,7,1,0,1,0.772206
143,12,0,26,1,4,7,1,0,1,0.772206
143,12,0,23,2,4,7,1,0,1,0.772206
143,12,0,18,1,4,7,1,0,1,0.772206
143,12,0,42,1,3,7,1,1,1,0.772206
143,12,0,38,1,3,7,1,1,1,0.772206
143,12,0,34,1,3,7,1,1,1,0.772206
143,12,0,32,1,3,7,1,1,1,0.772206
143,12,0,30,1,3,7,1,1,1,0.772206
143,12,0,28,1,3,7,1,1,1,0.772206
143,12,0,26,1,3,7,1,1,1,0.772206
143,12,0,24,2,3,7,1,1,1,0.772206
143,12,1,22,1,3,7,1,1,1,0.772206
143,12,0,20,2,3,7,1,1,1,0.772206
143,12,0,18,2,3,7,1,1,1,0.772206
143,12,0,50,1,1,7,1,1,1,0.772206
143,12,0,48,1,1,7,1,1,1,0.772206
143,12,0,46,2,1,7,1,1,1,0.772206
143,12,0,41,2,1,7,1,1,1,0.772206
143,12,0,38,2,1,7,1,1,1,0.772206
143,12,0,34,2,1,7,1,1,1,0.772206
143,12,0,47,1,1,7,1,1,1,0.772206
143,12,0,45,1,1,7,1,1,1,0.772206
143,12,0,43,2,1,7,1,1,1,0.772206
143,12,0,43,2,1,7,1,1,1,0.772206
143,12,0,38,2,1,7,1,1,1,0.772206
143,12,0,51,1,3,7,1,0,1,0.772206
143,12,0,49,2,3,7,1,0,1,0.772206
143,12,0,45,1,3,7,1,0,1,0.772206
143,12,0,43,1,3,7,1,0,1,0.772206
143,12,0,41,1,3,7,1,0,1,0.772206
143,12,0,37,2,3,7,1,0,1,0.772206
143,12,0,35,2,3,7,1,0,1,0.772206
143,12,0,22,1,3,7,1,0,4,0.772206
143,12,0,18,1,3,7,1,0,4,0.772206
143,12,0,16,1,3,7,1,0,4,0.772206
143,12,0,43,2,3,7,1,0,1,0.772206
143,12,0,41,2,3,7,1,0,1,0.772206
143,12,0,39,1,3,7,1,0,1,0.772206
143,12,0,37,2,3,7,1,0,1,0.772206
143,12,0,33,1,3,7,1,0,1,0.772206
143,12,0,28,1,3,7,1,0,1,0.772206
143,12,0,26,1,3,7,1,0,1,0.772206
143,12,0,24,2,3,7,1,0,1,0.772206
143,12,0,22,2,3,7,1,0,1,0.772206
143,12,0,21,1,3,7,1,0,1,0.772206
143,12,0,19,2,3,7,1,0,1,0.772206
143,12,0,17,1,3,7,1,0,1,0.772206
143,12,0,19,1,3,7,1,0,1,0.772206
143,12,0,17,1,3,7,1,0,1,0.772206
143,12,0,35,1,3,7,1,1,1,0.772206
143,12,0,33,2,3,7,1,1,1,0.772206
143,12,0,31,2,3,7,1,1,1,0.772206
143,12,0,29,1,3,7,1,1,1,0.772206
143,12,0,27,1,3,7,1,1,1,0.772206
143,12,0,27,2,2,7,1,2,2,0.772206
143,12,1,23,1,2,7,1,2,2,0.772206
143,12,0,19,2,2,7,1,2,2,0.772206
143,12,0,15,2,2,7,1,2,2,0.772206
143,12,0,18,2,3,7,1,2,0,0.772206
143,12,0,16,2,3,7,1,2,0,0.772206
143,12,0,20,2,3,7,1,2,0,0.772206
143,12,0,16,2,3,7,1,2,0,0.772206
143,12,0,20,2,3,7,1,2,0,0.772206
143,12,0,17,2,3,7,1,2,0,0.772206
143,12,0,30,1,3,7,1,1,1,0.772206
143,12,0,25,2,3,7,1,1,1,0.772206
143,12,0,23,1,3,7,1,1,1,0.772206
143,12,0,22,2,3,7,1,1,1,0.772206
143,12,0,20,2,3,7,1,1,1,0.772206
143,12,0,27,1,3,7,1,0,1,0.772206
143,12,0,25,1,3,7,1,0,1,0.772206
143,12,0,23,2,3,7,1,0,1,0.772206
143,12,1,49,1,2,7,1,0,3,0.772206
143,12,1,37,1,2,7,1,0,3,0.772206
143,12,0,24,2,2,7,1,1,0,0.772206
143,12,0,22,2,2,7,1,1,0,0.772206
143,12,0,45,2,4,7,1,2,1,0.772206
143,12,0,43,1,4,7,1,2,1,0.772206
143,12,0,32,2,2,7,1,0,1,0.772206
143,12,0,30,2,2,7,1,0,1,0.772206
143,12,0,28,2,2,7,1,0,1,0.772206
143,12,0,26,2,2,7,1,0,1,0.772206
143,12,0,45,1,3,7,1,0,1,0.772206
143,12,0,43,1,3,7,1,0,1,0.772206
143,12,0,39,1,3,7,1,0,1,0.772206
143,12,0,25,1,3,7,1,2,0,0.772206
143,12,0,17,1,3,7,1,2,0,0.772206
143,12,0,15,2,3,7,1,2,0,0.772206
143,12,0,20,1,3,7,1,1,0,0.772206
143,12,0,18,1,3,7,1,1,1,0.772206
143,12,0,16,1,3,7,1,1,1,0.772206
143,12,0,50,1,4,7,1,0,1,0.772206
143,12,0,48,1,4,7,1,0,1,0.772206
143,12,0,46,2,4,7,1,0,1,0.772206
143,12,0,42,1,4,7,1,0,1,0.772206
143,12,0,34,2,4,7,1,0,1,0.772206
143,12,0,30,1,4,7,1,0,1,0.772206
143,12,0,18,2,4,7,1,0,1,0.772206
143,12,0,16,2,4,7,1,0,1,0.772206
143,12,0,34,1,2,7,1,1,1,0.772206
143,12,0,32,1,2,7,1,1,1,0.772206
143,12,0,30,2,2,7,1,1,1,0.772206
143,12,0,28,2,2,7,1,1,1,0.772206
143,12,0,26,2,2,7,1,1,1,0.772206
143,12,0,25,1,2,7,1,1,1,0.772206
143,12,0,21,2,2,7,1,1,1,0.772206
143,12,0,19,1,2,7,1,1,1,0.772206
143,12,0,17,1,2,7,1,1,1,0.772206
143,12,0,15,2,2,7,1,1,1,0.772206
143,12,0,47,1,4,7,1,1,1,0.772206
143,12,0,45,1,4,7,1,1,1,0.772206
143,12,0,42,2,4,7,1,1,1,0.772206
143,12,0,36,1,4,7,1,1,1,0.772206
143,12,0,32,2,4,7,1,1,1,0.772206
143,12,0,45,1,4,7,1,0,1,0.772206
143,12,0,43,1,4,7,1,0,1,0.772206
143,12,0,30,1,4,7,1,2,1,0.772206
143,12,0,28,1,4,7,1,2,1,0.772206
143,12,0,25,1,4,7,1,2,1,0.772206
143,12,0,36,1,4,7,1,1,1,0.772206
143,12,0,32,1,4,7,1,1,1,0.772206
143,12,0,30,1,4,7,1,1,1,0.772206
143,12,0,53,2,4,7,1,0,1,0.772206
143,12,0,51,2,4,7,1,0,1,0.772206
143,12,0,47,2,4,7,1,0,1,0.772206
143,12,0,47,2,4,7,1,0,1,0.772206
143,12,0,45,2,4,7,1,0,1,0.772206
143,12,0,43,2,4,7,1,0,1,0.772206
143,12,0,41,1,4,7,1,0,1,0.772206
143,12,1,36,2,4,7,1,0,1,0.772206
143,12,0,28,2,3,7,1,2,0,0.772206
143,12,0,26,1,3,7,1,2,0,0.772206
143,12,0,24,2,3,7,1,2,0,0.772206
143,12,0,22,1,3,7,1,2,0,0.772206
143,12,0,16,1,3,7,1,2,0,0.772206
143,12,0,50,2,4,7,1,0,1,0.772206
143,12,0,48,2,4,7,1,0,1,0.772206
143,12,0,46,2,4,7,1,0,1,0.772206
143,12,0,44,1,4,7,1,0,1,0.772206
143,12,0,42,1,4,7,1,0,1,0.772206
143,12,0,40,2,4,7,1,0,1,0.772206
143,12,0,38,1,4,7,1,0,1,0.772206
143,12,0,36,2,4,7,1,0,1,0.772206
143,12,0,34,2,4,7,1,0,1,0.772206
143,12,0,32,1,4,7,1,0,4,0.772206
143,12,0,25,2,4,7,1,0,4,0.772206
143,12,0,21,2,4,7,1,0,4,0.772206
143,12,0,21,2,4,7,1,0,4,0.772206
143,12,0,18,2,4,7,1,0,4,0.772206
143,12,0,16,2,4,7,1,0,4,0.772206
143,12,0,16,1,4,7,1,0,4,0.772206
143,12,0,30,1,2,7,1,1,5,0.772206
143,12,0,29,1,2,7,1,1,5,0.772206
143,12,0,23,1,2,7,1,1,5,0.772206
143,12,0,19,1,2,7,1,1,5,0.772206
143,12,0,17,1,2,7,1,1,5,0.772206
143,12,0,15,2,2,7,1,1,5,0.772206
143,12,0,31,1,2,7,1,2,0,0.772206
143,12,0,29,1,2,7,1,2,0,0.772206
143,12,0,23,1,2,7,1,2,0,0.772206
143,12,0,22,2,2,7,1,2,0,0.772206
143,12,0,20,2,2,7,1,2,0,0.772206
143,12,0,19,1,2,7,1,2,0,0.772206
143,12,0,58,2,2,7,1,0,3,0.772206
143,12,0,56,2,2,7,1,0,3,0.772206
143,12,0,54,1,2,7,1,0,3,0.772206
143,12,0,49,2,2,7,1,0,3,0.772206
143,12,0,43,2,2,7,1,0,3,0.772206
143,12,0,40,2,2,7,1,0,3,0.772206
143,12,0,37,2,2,7,1,0,3,0.772206
143,12,0,23,1,2,7,1,0,1,0.772206
